,sample,Variable,Sobol index
273,complete,X1,0.4626897157979099
274,complete,X1,0.5062974667995164
275,complete,X1,0.5064713021293717
276,complete,X1,0.4992430335388335
277,complete,X1,0.4930587900847611
278,complete,X1,0.5022825644242976
279,complete,X1,0.5081775633377137
280,complete,X1,0.5018305133939934
281,complete,X1,0.49353809596066794
282,complete,X1,0.4567532769372045
283,complete,X1,0.4379749592425498
284,complete,X1,0.4461116076976669
285,complete,X1,0.49519459578380126
286,complete,X1,0.45530794728400026
287,complete,X1,0.4407535918486331
288,complete,X1,0.4699245512276285
289,complete,X1,0.47358200752565666
290,complete,X1,0.4340698529539947
291,complete,X1,0.5026714657594012
292,complete,X1,0.47836284199071377
293,complete,X1,0.4657798026478024
294,complete,X1,0.5145336031164122
295,complete,X1,0.393758321498598
296,complete,X1,0.48532580240039463
297,complete,X1,0.43964114052328496
298,complete,X1,0.4904596376144214
299,complete,X1,0.4463153382246321
300,complete,X1,0.4924995418851999
301,complete,X1,0.49580680805079386
302,complete,X1,0.49321922312109967
303,complete,X1,0.4174398272252974
304,complete,X1,0.4743539070606087
305,complete,X1,0.45938429846503614
306,complete,X1,0.46511964208579615
307,complete,X1,0.48196371130032734
308,complete,X1,0.5116043130853591
309,complete,X1,0.47727071035466784
310,complete,X1,0.46313011311215624
311,complete,X1,0.4423441413231943
312,complete,X1,0.4946780673711307
313,complete,X1,0.4373421831457577
314,complete,X1,0.493641316277037
315,complete,X1,0.4418473546911492
316,complete,X1,0.5191425483517257
317,complete,X1,0.48496296646220344
318,complete,X1,0.5345797094281614
319,complete,X1,0.46489580154729154
320,complete,X1,0.5306963484245655
321,complete,X1,0.4417363023899975
322,complete,X1,0.49848611259399006
323,complete,X1,0.5364309417461767
324,complete,X1,0.44980162517581607
325,complete,X1,0.4544821829516754
326,complete,X1,0.4817815190131754
327,complete,X1,0.4633950244599258
328,complete,X1,0.45227564917533974
329,complete,X1,0.4068444108440475
330,complete,X1,0.4909662494251352
331,complete,X1,0.47923718371651164
332,complete,X1,0.47780708768845515
333,complete,X1,0.4567830100019069
334,complete,X1,0.47895136094789253
335,complete,X1,0.45349968214324254
336,complete,X1,0.46544024777821924
337,complete,X1,0.44557374673333644
338,complete,X1,0.4531823114638451
339,complete,X1,0.5139799756581624
340,complete,X1,0.5221400060337453
341,complete,X1,0.4603754239221763
342,complete,X1,0.46270588439734556
343,complete,X1,0.46888412946116864
344,complete,X1,0.5218760253161466
345,complete,X1,0.47150192624905307
346,complete,X1,0.5346148514093838
347,complete,X1,0.36706262612971063
348,complete,X1,0.5113089118275611
349,complete,X1,0.44983320038050273
350,complete,X1,0.5250512934673968
351,complete,X1,0.4201365679472798
352,complete,X1,0.4795001759730882
353,complete,X1,0.5221773044431596
354,complete,X1,0.4359003479606626
355,complete,X1,0.5278593280325922
356,complete,X1,0.47436548479563045
357,complete,X1,0.4251967326645065
358,complete,X1,0.5025752430854461
359,complete,X1,0.45288806666229126
360,complete,X1,0.49765283020620255
361,complete,X1,0.4391048373359498
362,complete,X1,0.44033347893543767
363,complete,X1,0.4390262302711314
364,complete,X1,0.45739140906154774
365,complete,X1,0.41705399078763183
366,complete,X1,0.46525887366654883
367,complete,X1,0.47352406640839506
368,complete,X1,0.5112487658002886
369,complete,X1,0.47385801065727196
370,complete,X1,0.4529393076437561
371,complete,X1,0.4555279912985594
372,complete,X1,0.4176968572893172
373,complete,X1,0.5158462535722426
374,complete,X1,0.4869599640576542
375,complete,X1,0.49405516409588657
376,complete,X1,0.47216755050906334
377,complete,X1,0.46769018191452305
378,complete,X1,0.5012298218473006
