,sample,Variable,Sobol index
748,complete,X1,0.5693106314492538
749,complete,X1,0.5254632386968076
750,complete,X1,0.5662504564116311
751,complete,X1,0.5370418864305214
752,complete,X1,0.5950316346212298
753,complete,X1,0.4900891529813086
754,complete,X1,0.5772208526515856
755,complete,X1,0.5381651698450297
756,complete,X1,0.5610195552767065
757,complete,X1,0.5921527979263946
758,complete,X1,0.5693025676658383
759,complete,X1,0.6002283552439174
760,complete,X1,0.5844658725601616
761,complete,X1,0.5206448487912233
762,complete,X1,0.5586421097425427
763,complete,X1,0.5342465696792446
764,complete,X1,0.5609313548045204
765,complete,X1,0.6170427413250866
766,complete,X1,0.5831524685449125
767,complete,X1,0.5383889022314666
768,complete,X1,0.5305769283340721
769,complete,X1,0.5989483395834243
770,complete,X1,0.5662649613403115
771,complete,X1,0.542895700568011
772,complete,X1,0.48008313848738504
773,complete,X1,0.5791754233789725
774,complete,X1,0.6114201349763336
775,complete,X1,0.5488460123970985
776,complete,X1,0.5990816579298832
777,complete,X1,0.6192093696044604
778,complete,X1,0.5828812978033991
779,complete,X1,0.5707914236354525
780,complete,X1,0.5331395559959855
781,complete,X1,0.5441850005999583
782,complete,X1,0.542459163462037
783,complete,X1,0.5995670855350631
784,complete,X1,0.5823758397092468
785,complete,X1,0.5803764612775938
786,complete,X1,0.5851321917111332
787,complete,X1,0.5375187658996938
788,complete,X1,0.5349090014791358
789,complete,X1,0.5269207125876745
790,complete,X1,0.5761802831125269
791,complete,X1,0.5729262035787076
792,complete,X1,0.5166129089685154
793,complete,X1,0.5254646865726217
794,complete,X1,0.5792927678267582
795,complete,X1,0.6288339032157257
796,complete,X1,0.6149708755213593
797,complete,X1,0.5276954145174235
798,complete,X1,0.5211933487679687
799,complete,X1,0.5480577350491844
800,complete,X1,0.6044790576173901
801,complete,X1,0.5978323245437159
802,complete,X1,0.5438281661859239
803,complete,X1,0.600544576642103
804,complete,X1,0.5925181890662558
805,complete,X1,0.5382179190669482
806,complete,X1,0.5690128538863092
807,complete,X1,0.5183588403738632
808,complete,X1,0.5620673217701289
809,complete,X1,0.5534167847802001
810,complete,X1,0.520532062915898
811,complete,X1,0.5159452060519796
812,complete,X1,0.586159795289562
813,complete,X1,0.5597876771045861
814,complete,X1,0.5414720918054837
815,complete,X1,0.6109305134677927
816,complete,X1,0.5284332009868724
817,complete,X1,0.5332901448514134
818,complete,X1,0.5211110843109512
819,complete,X1,0.5469006858383912
820,complete,X1,0.5764280148960964
821,complete,X1,0.6110600538154872
822,complete,X1,0.5617547904921658
823,complete,X1,0.6050473198307024
824,complete,X1,0.6215055847562698
825,complete,X1,0.5586420545978754
